user_id,time_seq,time_point,cate_8_time_point,lookcate8num,lookcate8brandnum
214670,42,10,5,21,8
214671,67,17,6,13,6
214672,71,15,9,23,8
214673,32,4,3,16,5
214674,8,2,2,2,1
214675,74,23,8,16,5
214676,8,2,1,2,2
214677,42,19,6,10,4
214678,35,9,6,15,10
214679,53,12,7,21,7
214680,61,26,13,13,6
214681,6,5,5,15,4
214682,31,11,11,18,9
214683,8,3,3,7,2
214684,59,10,6,13,5
214685,50,7,6,8,6
214686,74,9,8,8,1
214687,47,15,7,17,5
214688,63,21,9,21,5
214689,3,3,3,19,9
214690,56,60,22,31,10
214691,38,9,7,14,7
214692,42,7,6,19,6
214693,61,13,8,30,1
214694,60,6,5,4,3
214695,21,13,7,22,6
214696,56,40,13,42,12
214697,46,33,29,36,5
214698,63,25,13,17,7
214699,40,8,6,19,1
214700,50,5,5,4,2
214701,72,44,18,27,11
214702,33,2,2,3,2
214703,48,4,2,4,2
214704,4,6,2,9,2
214705,24,24,14,36,6
214706,26,12,7,27,4
214707,73,15,6,9,6
214708,12,1,1,1,1
214709,1,2,1,1,1
214710,46,11,4,6,3
214711,64,25,18,30,7
214712,50,8,7,26,4
214713,13,4,3,5,1
214714,33,12,3,3,3
214715,58,23,10,12,3
214716,51,15,10,11,3
214717,27,10,3,4,1
214718,31,57,4,9,6
214719,74,7,4,9,5
214720,36,21,2,4,2
214721,47,5,5,9,6
214722,56,17,7,6,3
214723,28,18,7,12,5
214724,31,19,5,10,5
214725,47,14,8,20,6
214726,74,4,4,10,2
214727,32,52,5,9,4
214728,51,26,5,7,3
214729,74,12,11,27,6
214730,52,9,8,13,5
214731,74,18,7,7,5
214732,61,40,8,8,6
214733,54,25,9,16,4
214734,35,22,15,12,4
214735,4,1,1,6,4
214736,72,40,14,22,6
214737,61,9,8,19,8
214738,60,12,12,19,4
214739,3,9,1,3,2
214740,48,6,6,14,7
214741,74,4,3,15,1
214742,26,14,5,5,3
214743,57,28,10,18,8
214744,35,6,6,13,6
214745,5,2,1,2,2
214746,50,25,7,25,3
214747,42,12,11,11,2
214748,50,11,8,21,8
214749,9,7,6,23,7
214750,50,16,13,29,9
214751,44,13,12,55,11
214752,39,15,10,18,2
214753,22,10,3,9,5
214754,49,14,5,7,4
214755,60,14,2,8,4
214756,51,18,5,19,4
214757,50,5,5,21,6
214758,15,7,2,7,3
214759,45,8,8,40,3
214760,74,22,9,10,3
214761,37,6,6,10,3
214762,11,7,7,4,1
214763,31,5,5,16,2
214764,39,17,11,16,3
214765,30,11,5,6,5
214766,51,15,10,20,4
214767,51,23,12,23,9
214768,40,6,6,9,4
214769,71,14,9,45,5
214770,1,1,1,9,6
214771,55,7,3,5,2
214772,24,12,9,30,12
214773,37,5,4,8,6
214774,52,16,3,5,3
214775,34,3,3,5,4
214776,28,3,3,10,4
214777,42,9,4,11,4
214778,4,6,2,31,6
214779,56,6,3,4,3
214780,28,7,6,14,3
214781,58,12,12,19,2
214782,1,9,2,4,1
214783,2,2,2,3,2
214784,56,11,5,14,3
214785,63,25,13,35,4
214786,0,0,0,0,0
214787,32,29,4,7,5
214788,50,8,4,8,3
214789,39,11,6,8,4
214790,40,10,8,8,5
214791,74,22,11,9,2
214792,46,31,8,10,5
214793,54,20,9,13,7
214794,0,0,0,0,0
214795,51,14,12,23,1
214796,13,3,3,10,6
214797,23,3,3,6,4
214798,74,18,11,6,1
214799,57,21,9,21,7
214800,71,12,12,49,2
214801,51,27,7,22,7
214802,12,25,3,3,2
214803,55,37,9,8,3
214804,7,2,2,2,2
214805,32,10,7,20,5
214806,74,9,8,13,5
214807,7,2,1,2,1
214808,19,20,10,29,1
214809,0,3,0,0,0
214810,17,10,6,15,3
214811,69,35,8,2,2
214812,20,16,9,13,5
214813,40,8,6,7,3
214814,56,15,11,22,7
214815,74,30,5,11,7
214816,74,42,17,38,8
214817,46,4,4,17,5
214818,51,27,8,8,6
214819,74,25,19,39,9
214820,41,14,8,15,8
214821,38,17,7,24,6
214822,71,35,16,24,9
214823,24,8,8,18,4
214824,27,8,8,21,7
214825,36,41,12,14,7
214826,48,5,3,1,1
214827,69,33,13,10,5
214828,58,46,6,17,3
214829,63,26,10,21,9
214830,71,10,7,9,4
214831,62,32,7,17,3
214832,54,21,5,4,1
214833,36,5,2,2,2
214834,38,23,5,13,5
214835,62,14,10,28,10
214836,43,12,5,20,3
214837,72,37,5,3,2
214838,4,2,2,14,3
214839,0,2,1,3,2
214840,19,5,5,12,7
214841,4,2,2,4,2
214842,30,13,2,2,1
214843,4,1,1,1,1
214844,72,36,17,42,5
214845,33,6,3,5,2
214846,73,28,8,15,8
214847,71,26,9,5,1
214848,53,10,6,6,4
214849,49,14,13,25,8
214850,56,8,4,11,1
214851,49,23,7,12,5
214852,62,10,8,10,3
214853,33,11,10,22,3
214854,28,6,6,5,4
214855,60,6,2,4,2
214856,31,3,2,2,2
214857,5,7,2,4,2
214858,34,49,2,8,4
214859,74,8,6,7,3
214860,33,6,5,15,5
214861,42,10,5,12,4
214862,69,13,12,24,5
214863,70,17,5,8,4
214864,33,8,6,4,2
214865,60,18,16,35,9
214866,42,38,10,59,9
214867,36,4,4,10,2
214868,72,17,8,14,7
214869,49,12,7,16,2
214870,1,1,1,26,9
214871,66,10,6,7,4
214872,69,11,3,5,3
214873,74,19,13,9,3
214874,37,6,2,2,1
214875,48,15,9,17,8
214876,32,28,25,29,2
214877,45,11,3,3,2
214878,45,12,7,9,4
214879,73,31,9,25,8
214880,36,4,2,3,3
214881,69,8,8,25,6
214882,3,2,2,6,1
214883,37,7,4,4,2
214884,48,33,10,32,7
214885,73,22,5,8,4
214886,45,19,3,5,2
214887,50,12,3,2,2
214888,40,14,8,13,1
214889,66,34,5,12,3
214890,1,1,1,5,3
214891,73,3,3,3,2
214892,50,11,11,19,6
214893,61,9,3,10,2
214894,71,47,14,36,10
214895,38,15,11,21,4
214896,60,30,20,16,5
214897,37,16,5,65,12
214898,0,2,0,0,0
214899,66,10,9,13,5
214900,11,6,3,12,8
214901,67,12,10,18,5
214902,18,10,9,19,7
214903,61,34,11,14,2
214904,13,10,3,8,4
214905,55,19,9,13,2
214906,73,6,6,12,6
214907,72,3,3,7,4
214908,38,25,4,15,5
214909,26,7,2,3,2
214910,49,16,4,3,3
214911,44,6,6,20,3
214912,73,24,19,22,7
214913,31,5,4,14,5
214914,26,10,8,15,7
214915,73,34,9,10,5
214916,4,2,2,5,4
214917,43,18,7,12,6
214918,36,5,5,6,2
214919,33,21,5,8,4
214920,20,8,8,11,2
214921,47,6,4,3,2
214922,36,10,6,10,4
214923,14,3,3,12,4
214924,67,8,3,3,2
214925,58,30,8,14,3
214926,36,2,2,3,3
214927,24,17,4,4,2
214928,34,3,3,5,2
214929,56,5,3,8,3
214930,51,19,11,11,8
214931,38,7,1,1,1
214932,40,6,5,8,7
214933,32,5,5,10,6
214934,0,0,0,0,0
214935,33,4,3,30,2
214936,-1,8,0,0,0
214937,70,12,7,19,7
214938,8,1,1,5,4
214939,57,28,17,9,2
214940,68,15,11,17,7
214941,8,8,4,10,5
214942,1,1,1,3,1
214943,30,4,4,3,2
214944,39,46,8,21,3
214945,53,5,4,7,3
214946,47,5,3,2,2
214947,60,3,3,4,3
214948,74,19,7,16,5
214949,7,18,7,10,3
214950,33,24,5,3,3
214951,73,18,12,37,2
214952,36,14,7,8,1
214953,33,15,8,16,6
214954,33,22,10,27,8
214955,65,31,7,14,9
214956,48,13,10,25,7
214957,7,2,2,15,3
214958,65,13,6,6,4
214959,42,35,10,18,9
214960,5,3,1,3,2
214961,43,18,8,22,2
214962,55,16,13,27,4
214963,20,4,4,13,3
214964,31,6,3,2,2
214965,48,10,6,33,9
214966,39,15,5,8,4
214967,58,30,11,17,7
214968,63,18,7,13,2
214969,21,7,6,23,3
214970,41,4,3,6,2
214971,58,8,7,14,6
214972,44,22,7,11,2
214973,49,16,11,25,9
214974,1,8,1,1,1
214975,50,21,10,28,7
214976,26,2,1,2,1
214977,33,10,7,4,3
214978,54,8,6,21,8
214979,5,4,3,8,2
214980,21,59,9,10,3
214981,42,27,16,19,5
214982,1,2,1,4,1
214983,47,37,9,14,4
214984,33,7,6,13,1
214985,44,7,5,15,3
214986,46,7,7,8,3
214987,29,15,8,14,3
214988,73,9,4,3,1
214989,74,2,2,1,1
214990,39,17,7,11,6
214991,51,38,12,26,6
214992,41,11,4,4,4
214993,74,10,7,4,1
214994,35,1,1,3,3
214995,34,13,6,7,4
214996,25,2,2,5,4
214997,31,5,4,8,4
214998,70,10,6,14,1
214999,72,9,5,5,2
215000,72,5,5,2,1
215001,55,13,3,8,3
215002,36,17,7,25,6
215003,-1,1,0,0,0
215004,43,20,7,8,6
215005,1,1,1,9,2
215006,31,9,4,8,1
215007,62,11,7,20,6
215008,43,14,2,5,2
215009,39,4,1,1,1
215010,37,7,5,8,4
215011,42,6,5,6,2
215012,6,4,2,6,1
215013,32,16,6,11,2
215014,69,20,6,11,4
215015,0,0,0,0,0
215016,71,11,9,15,2
215017,57,23,17,47,5
215018,54,16,16,67,8
215019,18,6,5,22,7
215020,61,18,7,22,7
215021,45,11,5,7,3
215022,72,9,9,10,3
215023,5,1,1,4,3
215024,59,16,7,3,3
215025,17,5,3,13,7
215026,46,37,11,25,8
215027,23,7,6,5,1
215028,30,2,2,9,4
215029,37,20,9,18,3
215030,19,5,5,23,8
215031,4,2,1,3,1
215032,44,8,5,43,2
215033,58,12,8,11,2
215034,9,10,4,3,1
215035,51,50,5,5,4
215036,63,15,8,8,4
215037,28,11,8,5,1
215038,32,34,15,16,7
215039,54,3,1,1,1
215040,60,16,6,15,6
215041,35,21,10,18,6
215042,9,5,3,13,4
215043,70,10,6,12,5
215044,18,8,4,8,4
215045,58,12,6,8,5
215046,72,20,9,16,3
215047,36,18,5,7,5
215048,45,7,6,18,4
215049,65,8,5,11,5
215050,55,5,4,7,2
215051,39,6,3,9,1
215052,42,3,3,4,1
215053,5,2,2,5,2
215054,67,4,4,5,2
215055,69,9,8,4,3
215056,51,26,17,25,6
215057,17,6,3,3,1
215058,45,11,7,9,3
215059,64,26,9,31,2
215060,69,18,16,16,2
215061,16,9,9,15,7
215062,32,10,9,21,8
215063,52,8,2,2,2
215064,55,5,3,3,2
215065,48,5,4,7,3
215066,34,16,4,9,7
215067,32,26,13,39,8
215068,42,6,6,7,1
215069,60,3,3,5,4
215070,52,5,5,12,1
215071,66,10,10,18,4
215072,68,6,5,4,2
215073,35,15,4,2,2
215074,58,28,12,15,2
215075,61,23,5,18,3
215076,71,27,7,9,5
215077,43,22,7,10,5
215078,71,17,5,16,3
215079,36,5,5,5,4
215080,43,11,6,36,10
215081,38,7,7,7,5
215082,8,7,3,7,2
215083,30,15,8,10,5
215084,29,5,4,3,1
215085,26,9,4,2,2
215086,43,12,9,10,4
215087,6,34,6,33,6
215088,74,18,8,15,5
215089,52,20,5,6,2
215090,36,9,4,26,11
215091,32,15,15,36,8
215092,60,27,8,21,6
215093,9,5,3,13,6
215094,48,11,8,18,8
215095,32,6,4,8,5
215096,0,0,0,0,0
215097,34,5,4,7,4
215098,29,19,6,10,4
215099,56,5,3,3,1
215100,58,10,10,16,2
215101,49,27,9,12,5
215102,57,5,5,19,6
215103,61,46,9,8,6
215104,5,13,4,13,7
215105,47,16,16,8,4
215106,39,5,4,10,3
215107,6,2,1,1,1
215108,25,25,10,26,8
215109,43,13,12,26,7
215110,70,11,8,10,5
215111,41,10,5,6,3
215112,5,8,3,10,1
215113,4,1,1,3,2
215114,1,1,1,6,4
215115,64,14,8,12,5
215116,16,24,3,12,3
215117,49,15,7,13,5
215118,63,6,5,3,2
215119,39,8,8,16,7
215120,49,11,11,20,6
215121,72,14,12,19,3
215122,54,23,6,10,6
215123,16,7,5,6,1
215124,35,4,4,3,2
215125,68,5,3,5,3
215126,38,12,3,10,5
215127,36,10,6,23,11
215128,50,7,7,8,4
215129,1,1,1,1,1
215130,6,8,1,1,1
215131,73,28,12,35,7
215132,1,1,1,2,2
215133,6,3,3,10,2
215134,51,20,9,40,6
215135,3,8,4,9,4
215136,12,8,1,2,2
215137,65,25,9,14,5
215138,62,35,8,14,1
215139,29,13,12,13,5
215140,16,3,2,2,2
215141,24,5,2,3,2
215142,58,9,2,3,1
215143,9,3,2,9,4
215144,51,17,9,26,6
215145,7,6,4,3,3
215146,73,32,10,16,8
215147,55,39,14,21,5
215148,40,6,3,13,8
215149,70,6,3,8,3
215150,39,22,15,39,5
215151,22,8,4,6,2
215152,41,34,9,9,2
215153,63,14,11,38,12
215154,43,14,6,3,3
215155,1,1,1,2,2
215156,58,5,4,10,5
215157,32,8,5,12,3
215158,20,15,6,8,2
215159,73,9,4,10,4
215160,70,6,6,35,4
215161,37,10,7,22,8
215162,72,49,13,17,7
215163,67,9,5,5,4
215164,34,2,2,2,1
215165,34,12,7,8,1
215166,14,4,3,6,4
215167,51,30,9,24,2
215168,62,9,5,8,4
215169,37,12,7,12,2
215170,1,3,1,9,2
215171,23,9,7,7,3
215172,27,8,6,24,5
215173,2,1,1,3,1
215174,31,18,11,63,7
215175,58,18,6,19,2
215176,52,9,7,14,2
215177,39,11,6,30,5
215178,50,6,6,8,3
215179,23,12,5,12,9
215180,69,32,7,28,9
215181,73,1,1,1,1
215182,45,14,13,36,3
215183,3,3,3,6,4
215184,30,24,3,18,2
215185,45,24,12,22,3
215186,1,1,1,3,1
215187,74,28,17,32,5
215188,72,19,7,7,6
215189,40,15,15,19,5
215190,24,12,5,17,9
215191,64,21,7,16,4
215192,35,3,3,4,3
215193,69,32,9,13,5
215194,27,3,2,3,2
215195,4,1,1,4,2
215196,60,18,5,5,4
215197,19,18,3,3,3
215198,46,20,7,13,3
215199,42,12,9,23,7
215200,42,6,6,15,2
215201,36,11,8,11,6
215202,74,24,7,8,4
215203,63,60,6,10,7
215204,30,6,5,28,2
215205,42,9,4,9,1
215206,18,12,12,37,5
215207,61,11,3,8,2
215208,56,12,8,11,6
215209,19,6,6,20,5
215210,35,17,8,11,2
215211,71,10,6,19,9
215212,71,6,5,3,3
215213,31,24,10,50,9
215214,49,31,4,6,4
215215,17,6,5,15,2
215216,35,8,4,4,2
215217,8,5,3,41,9
215218,32,12,4,5,4
215219,73,3,3,3,2
215220,72,11,8,12,2
215221,14,5,4,4,4
215222,74,16,11,15,4
215223,32,18,6,14,7
215224,43,14,3,3,2
215225,39,8,5,10,7
215226,73,19,7,23,8
215227,70,18,4,10,4
215228,56,11,10,13,3
215229,34,12,12,27,4
215230,36,6,4,9,8
215231,72,25,11,5,1
215232,69,5,5,5,3
215233,3,2,2,4,3
215234,40,9,9,6,3
215235,0,0,0,0,0
215236,12,8,5,8,6
215237,62,7,7,13,4
215238,24,3,2,8,2
215239,53,37,12,17,5
215240,36,11,11,25,6
215241,12,5,4,31,8
215242,42,21,8,19,9
215243,27,18,7,9,3
215244,52,14,7,13,5
215245,28,9,3,13,1
215246,30,26,8,39,9
215247,62,10,5,11,4
215248,15,9,3,9,6
215249,49,34,10,36,11
215250,73,4,3,7,6
215251,27,7,3,5,1
215252,8,4,4,18,3
215253,27,41,11,23,5
215254,32,18,5,5,4
215255,0,0,0,0,0
215256,4,23,4,23,6
215257,29,46,7,12,4
215258,51,5,4,15,5
215259,50,17,6,9,4
215260,45,8,4,5,2
215261,27,11,2,7,3
215262,27,12,7,23,11
215263,13,16,5,7,2
215264,4,2,1,5,2
215265,10,8,5,15,4
215266,60,28,6,10,4
215267,1,1,1,7,1
215268,-1,2,0,0,0
215269,60,10,5,3,1
215270,32,9,8,31,3
215271,39,17,6,9,5
215272,55,24,9,26,6
215273,47,17,4,14,5
215274,24,32,8,22,7
215275,16,7,3,4,2
215276,45,9,5,6,2
215277,32,11,9,27,6
215278,49,16,3,3,3
215279,39,21,5,4,1
215280,74,7,6,8,3
215281,24,30,8,14,8
215282,20,8,3,12,2
215283,56,21,7,5,3
215284,63,22,12,43,8
215285,10,8,7,11,4
215286,15,2,2,8,7
215287,60,15,7,6,1
215288,68,19,9,16,8
215289,43,14,7,9,4
215290,63,19,6,12,6
215291,26,7,4,11,5
215292,73,14,8,13,2
215293,36,22,7,14,7
215294,36,11,5,7,4
215295,17,3,3,4,1
215296,-1,1,0,0,0
215297,43,20,6,4,4
215298,68,31,3,1,1
215299,26,4,4,3,1
215300,2,3,2,3,2
215301,32,8,3,3,2
215302,46,12,10,22,8
215303,58,24,5,7,4
215304,74,6,6,8,3
215305,60,18,8,29,7
215306,11,2,2,1,1
215307,59,51,10,12,8
215308,39,5,2,10,4
215309,69,1,1,5,3
215310,57,18,8,45,5
215311,72,8,5,6,4
215312,44,6,6,9,4
215313,3,9,2,2,2
215314,70,14,11,62,9
215315,59,6,6,8,5
215316,2,1,1,1,1
215317,34,12,3,3,3
215318,70,7,6,2,2
215319,72,9,5,5,4
215320,1,1,1,3,2
215321,30,4,3,14,5
215322,33,15,4,8,3
215323,19,22,6,26,9
215324,43,16,11,18,7
215325,29,35,8,7,3
215326,5,6,3,10,4
215327,41,17,8,20,10
215328,50,5,5,6,4
215329,3,2,1,2,1
215330,17,8,3,4,1
215331,49,13,9,18,5
215332,58,19,18,21,4
215333,33,35,6,3,2
215334,62,23,9,30,3
215335,8,5,5,20,8
215336,72,20,8,17,4
215337,51,7,7,23,7
215338,74,12,11,9,3
215339,58,7,6,11,3
215340,0,5,0,0,0
215341,9,1,1,1,1
215342,37,5,5,6,2
215343,32,1,1,1,1
215344,60,30,17,24,7
215345,62,8,8,11,3
215346,72,6,5,6,2
215347,7,14,3,4,3
215348,19,7,7,22,12
215349,12,10,8,52,16
215350,57,15,3,5,2
215351,54,20,6,5,3
215352,18,7,2,7,3
215353,52,29,8,21,4
215354,70,13,9,12,3
215355,64,18,9,10,4
215356,4,4,4,12,3
215357,45,2,1,1,1
215358,27,16,4,6,3
215359,31,15,9,45,3
215360,0,1,0,0,0
215361,33,7,6,11,3
215362,32,5,5,6,4
215363,68,6,4,5,2
215364,60,6,6,17,8
215365,2,6,2,9,5
215366,9,5,2,10,1
215367,10,12,4,11,3
215368,32,16,5,6,4
215369,51,10,9,27,9
215370,54,9,6,18,5
215371,60,21,14,21,6
215372,66,17,5,5,2
215373,54,24,9,9,5
215374,74,6,6,1,1
215375,68,17,16,9,6
215376,30,15,11,25,9
215377,44,4,4,7,2
215378,21,5,5,20,4
215379,0,5,0,0,0
215380,0,0,0,0,0
215381,42,9,6,23,5
215382,21,9,7,11,1
215383,54,22,8,25,6
215384,37,24,5,9,5
215385,54,18,3,3,3
215386,39,5,4,10,4
215387,70,24,7,10,6
215388,39,18,7,7,4
215389,40,14,7,4,3
215390,68,27,11,21,4
215391,74,6,6,14,3
215392,57,16,4,2,1
215393,0,6,0,0,0
215394,67,13,6,15,2
215395,14,25,9,19,7
215396,74,6,6,7,3
215397,35,5,3,10,7
215398,8,6,1,1,1
215399,2,3,2,2,1
215400,41,14,9,19,8
215401,65,16,12,22,7
215402,8,1,1,13,3
215403,37,8,6,32,8
215404,4,6,5,22,4
215405,49,1,1,2,1
215406,-1,0,0,0,0
215407,59,2,2,4,1
215408,47,8,5,5,3
215409,55,6,6,12,3
215410,72,4,3,7,4
215411,70,40,10,12,5
215412,16,9,3,9,4
215413,46,6,6,10,3
215414,33,16,1,15,1
215415,36,17,8,11,6
215416,31,15,8,18,6
215417,74,11,10,4,1
215418,58,15,9,10,7
215419,25,7,6,19,4
215420,74,11,3,3,2
215421,31,10,9,8,3
215422,15,25,9,19,4
215423,70,14,4,9,3
215424,74,13,6,15,3
215425,35,6,4,9,4
215426,40,17,7,16,5
215427,57,19,8,19,6
215428,73,11,7,13,1
215429,37,33,9,11,7
215430,58,12,11,23,1
215431,46,20,5,5,3
215432,37,6,5,12,1
215433,31,17,15,21,3
215434,-1,0,0,0,0
215435,66,10,8,11,1
215436,68,8,5,7,2
215437,8,4,4,47,12
215438,33,8,5,14,5
215439,26,10,7,11,3
215440,34,4,4,13,2
215441,42,14,12,27,8
215442,44,20,11,19,7
215443,56,15,9,25,3
215444,70,18,8,18,5
215445,10,4,3,8,3
215446,54,25,10,17,5
215447,74,13,13,16,4
215448,16,5,3,2,2
215449,24,12,10,35,10
215450,39,16,4,4,3
215451,41,9,3,1,1
215452,73,48,14,18,8
215453,45,7,7,50,7
215454,71,16,9,14,5
215455,37,12,4,3,2
215456,11,9,4,11,2
215457,70,11,3,33,6
215458,38,16,3,6,1
215459,61,29,7,15,6
215460,74,6,5,4,3
215461,41,6,4,13,6
215462,45,38,13,38,4
215463,15,10,8,28,7
215464,61,10,8,9,4
215465,31,17,10,11,7
215466,2,3,3,10,5
215467,45,9,5,3,1
215468,17,4,3,17,6
215469,74,32,14,55,6
215470,28,10,4,5,1
215471,24,14,5,6,2
215472,64,14,7,18,7
215473,14,4,4,9,1
215474,66,9,7,7,1
215475,31,17,7,15,5
215476,35,13,13,20,3
215477,24,8,3,9,7
215478,36,18,6,12,7
215479,53,14,13,24,10
215480,42,14,6,9,2
215481,14,7,7,11,3
215482,40,7,5,18,8
215483,59,35,8,8,7
215484,9,12,7,20,8
215485,32,19,1,4,3
215486,33,13,3,15,2
215487,58,27,14,28,7
215488,53,19,5,6,1
215489,44,11,6,11,5
215490,61,23,7,7,3
215491,39,3,3,10,1
215492,17,5,3,3,2
215493,67,25,8,9,4
215494,71,39,12,16,5
215495,40,14,9,13,3
215496,47,4,3,7,2
215497,55,20,10,24,3
215498,59,19,4,9,2
215499,53,13,10,13,1
215500,22,7,1,1,1
215501,6,5,4,4,2
215502,48,7,6,14,3
215503,23,20,6,10,6
215504,31,33,17,23,4
215505,10,4,4,7,3
215506,43,31,6,17,4
215507,73,25,12,11,7
215508,36,9,2,1,1
215509,20,4,3,25,4
215510,74,14,10,6,5
215511,65,13,8,24,10
215512,1,4,1,4,4
215513,33,10,7,35,5
215514,46,27,9,57,2
215515,40,7,6,10,4
215516,34,4,4,4,1
215517,55,27,25,38,5
215518,72,12,3,6,1
215519,40,21,7,6,1
215520,29,12,12,18,4
215521,65,28,10,16,3
215522,10,3,2,4,2
215523,74,15,13,8,2
215524,40,28,9,10,3
215525,21,5,4,1,1
215526,52,10,6,20,10
215527,37,12,6,19,3
215528,5,4,3,7,1
215529,38,13,9,8,4
215530,49,11,5,4,4
215531,43,11,11,24,4
215532,22,5,1,1,1
215533,37,4,4,10,2
215534,39,25,6,12,6
215535,50,11,3,3,2
215536,33,6,3,2,1
215537,43,14,6,25,4
215538,60,5,4,22,2
215539,-1,0,0,0,0
215540,38,10,5,6,5
215541,25,6,4,4,3
215542,58,14,4,4,2
215543,40,8,8,11,1
215544,71,67,14,5,2
215545,72,45,8,13,3
215546,31,5,4,3,2
215547,3,1,1,4,3
215548,47,7,7,13,3
215549,13,4,3,15,4
215550,69,11,3,2,2
215551,74,7,4,13,8
215552,57,16,14,54,9
215553,53,2,2,12,5
215554,7,1,1,4,3
215555,66,8,7,8,3
215556,16,14,6,11,4
215557,71,18,6,9,3
215558,35,4,4,6,4
215559,47,7,1,1,0
215560,38,14,6,17,5
215561,59,1,1,6,2
215562,39,8,7,16,7
215563,55,12,11,29,9
215564,4,2,2,2,2
215565,61,15,7,25,3
215566,32,45,4,4,3
215567,5,2,1,2,1
215568,30,33,6,5,4
215569,34,11,5,8,3
215570,71,9,8,17,5
215571,47,4,2,6,2
215572,71,9,5,24,3
215573,4,21,4,2,2
215574,19,5,5,9,4
215575,32,6,6,10,2
215576,30,9,9,14,6
215577,72,24,7,21,4
215578,67,33,10,20,7
215579,1,2,1,2,1
215580,26,20,8,19,6
215581,49,14,7,11,1
215582,24,12,7,20,5
215583,-1,2,0,0,0
215584,42,5,5,5,2
215585,46,10,5,2,2
215586,2,2,2,6,3
215587,74,24,5,6,4
215588,48,5,3,5,3
215589,26,12,5,11,6
215590,51,8,6,11,7
215591,50,31,10,20,6
215592,58,7,4,3,1
215593,46,28,3,3,1
215594,31,8,7,18,6
215595,56,5,4,8,3
215596,41,4,4,10,4
215597,42,22,7,15,7
215598,31,3,3,4,2
215599,52,21,7,19,8
215600,40,16,5,10,3
215601,74,26,5,15,3
215602,39,9,5,24,7
215603,71,6,6,4,1
215604,39,1,1,1,0
215605,74,3,3,1,1
215606,53,4,1,2,2
215607,26,4,4,8,1
215608,49,8,8,12,6
215609,60,28,9,13,8
215610,31,4,4,5,3
215611,48,10,8,17,3
215612,44,4,3,3,3
215613,31,10,9,28,6
215614,74,35,8,22,7
215615,34,22,7,13,6
215616,51,26,4,5,4
215617,39,26,9,15,8
215618,56,8,8,15,7
215619,2,3,2,8,2
215620,74,2,2,2,1
215621,51,19,9,43,2
215622,32,7,7,7,4
215623,68,8,3,8,1
215624,59,31,5,11,6
215625,41,7,5,18,5
215626,60,16,9,19,8
215627,56,16,10,14,7
215628,50,6,4,14,3
215629,13,10,3,2,2
215630,13,6,5,10,2
215631,32,2,2,22,7
215632,0,0,0,0,0
215633,21,9,3,12,3
215634,46,11,11,10,3
215635,34,6,6,12,5
215636,1,6,1,17,5
215637,18,6,5,12,4
215638,53,6,5,10,4
215639,38,20,6,5,2
215640,64,26,10,35,9
215641,70,32,17,19,7
215642,70,4,4,10,3
215643,5,5,2,2,1
215644,62,4,4,4,3
215645,36,28,7,18,6
215646,57,16,7,12,8
215647,10,10,5,27,11
215648,45,17,13,20,9
215649,64,8,4,8,2
215650,57,18,3,1,1
215651,12,12,6,11,1
215652,1,3,2,3,1
215653,63,6,6,5,2
215654,31,14,5,5,5
215655,33,22,10,25,9
215656,43,9,6,22,4
215657,71,9,4,10,4
215658,59,15,8,3,3
215659,1,7,1,7,4
215660,47,21,7,13,4
215661,9,6,6,28,7
215662,45,10,6,18,4
215663,1,1,1,2,1
215664,74,12,9,10,3
215665,33,13,4,7,4
215666,39,16,3,24,10
215667,41,11,5,5,2
215668,63,27,6,22,9
215669,61,13,8,13,9
215670,1,2,1,1,1
215671,3,1,1,2,2
215672,25,3,2,7,3
215673,68,11,5,5,2
215674,51,6,2,3,2
215675,56,12,5,8,2
215676,74,11,7,6,3
215677,55,35,22,17,1
215678,45,12,8,44,12
215679,14,12,6,27,2
215680,39,9,3,2,0
215681,6,6,2,7,2
215682,63,5,5,12,3
215683,60,67,4,4,1
215684,64,32,6,6,4
215685,36,8,6,11,3
215686,65,8,8,7,4
215687,10,4,3,9,6
215688,44,11,11,6,2
215689,45,10,7,31,3
215690,34,14,3,3,2
215691,12,5,2,4,3
215692,64,15,8,11,4
215693,72,13,9,16,4
215694,40,20,9,21,5
215695,56,39,5,5,3
215696,11,24,7,6,2
215697,53,1,1,1,1
215698,52,28,6,5,3
215699,63,33,11,14,9
215700,26,10,5,9,5
215701,3,8,1,10,6
215702,74,15,6,15,4
215703,5,4,4,33,8
215704,37,11,8,32,11
215705,12,1,1,1,1
215706,30,54,1,1,1
215707,58,5,3,3,1
215708,47,16,4,21,2
215709,52,6,6,22,2
215710,46,6,5,4,1
215711,56,22,13,26,9
215712,59,12,7,9,5
215713,16,9,8,9,5
215714,74,6,5,2,1
215715,60,23,11,18,9
215716,73,27,7,12,4
215717,38,3,3,5,2
215718,30,20,5,7,4
215719,52,10,9,26,6
215720,68,6,6,13,7
215721,54,4,3,5,3
215722,61,7,6,4,2
215723,42,9,7,6,3
215724,5,3,3,2,2
215725,12,4,4,12,7
215726,47,12,1,3,2
215727,4,4,4,12,3
215728,0,0,0,0,0
215729,34,16,13,42,7
215730,58,6,6,21,4
215731,41,3,3,11,2
215732,27,14,6,16,5
215733,38,19,9,9,7
215734,69,15,7,11,2
215735,74,14,11,22,4
215736,71,31,5,9,4
215737,16,6,4,6,2
215738,42,8,1,1,0
215739,45,25,5,9,5
215740,32,38,8,23,7
215741,73,5,5,8,6
215742,72,16,5,4,3
